"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P4";"P5";"P6";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_8";"P7_9";"P7_10";"P7_11";"P7_12";"P8";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3492;0;107140;3242;1;8;47;186;5;1;1;78;1;1;1;0;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;4;13;58;997;997;999;999;2;10;2;9998;0;6;1;1;1;1;1;6;2;6;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;2;1;5;6;3;2;1;5;5;3;3;6;6;5;2;5;4;3;5;5;1;2;2;3;6;2;2;1;2;0;0;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;-4;"";"";7;1;25;2;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;4;12;3;0,53098;0,7685
3492;0;109190;3272;2;8;47;186;5;1;2;60;1;1;1;0;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;4;58;1;7;8;9;998;97;8;1;9997;0;5;1;1;1;1;4;2;3;1;7;1;1;7;7;1;1;7;1;7;1;1;7;1;1;1;7;1;7;7;7;7;0;5;98;0;0;4;3;0;3;0;4;5;0;98;5;4;0;6;0;0;0;0;1;1;1;3;9;2;2;3;1;1;3;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";7;1;25;2;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9997;1;1;1;6;3;3;0,37175;0,72238
3492;0;125093;3423;2;8;47;186;5;1;2;61;1;1;1;0;4;4;3;1;2;1;1;1;2;1;2;2;2;1;2;4;2;3;13;1;76;997;999;999;97;2;9997;0;9997;4;1;1;1;1;5;5;5;3;7;7;1;1;7;7;1;7;1;7;1;1;7;1;1;1;7;1;7;7;7;7;0;0;98;98;0;0;98;0;98;0;98;98;0;98;3;4;0;5;0;0;0;0;2;0;9997;3;9;6;0;2;1;1;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;8;0;-4;"";"";7;1;25;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9997;0;9997;6;3;2;0,37175;0,72238
3492;0;127416;3441;1;8;47;186;5;1;1;87;1;1;1;0;4;2;2;1;1;1;1;1;1;2;1;1;2;2;2;3;2;4;20;2;21;9;998;999;97;10;9998;0;2;6;1;1;1;1;2;4;1;2;7;1;1;1;7;7;1;1;1;1;1;1;7;7;1;1;7;1;1;7;7;1;0;3;2;1;0;0;2;2;1;2;2;2;0;0;1;1;0;4;2;0;0;2;1;3;2;3;11;1;6;3;2;0;0;4;3;1;0;0;0;52;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;2;0;0;0;0;7;1;0;223;0;1;1;0;250;2;-4;"";"";8;1;25;3;21;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;3;3;6;12;2;0,31827;0,7685
3492;0;137066;3504;2;8;47;186;5;1;2;69;1;1;1;0;1;1;1;2;2;2;1;1;1;2;1;1;2;2;2;3;2;2;7;77;1;1;14;6;4;10;1;21;0;4;1;1;1;1;6;4;7;1;7;1;1;1;7;1;1;1;1;7;1;1;1;1;1;1;7;1;1;7;1;7;0;5;6;7;0;7;7;5;5;0;6;8;98;5;7;6;0;8;98;0;98;0;1;1;1;3;6;2;1;1;2;0;0;2;96;1;0;0;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;2;0;95;1;0;0;0;111;0;-4;"";"";8;1;25;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;4;12;6;0,48952;0,64591
3492;0;186591;3842;2;8;47;186;5;1;1;47;1;1;1;0;2;3;3;1;1;1;1;1;1;1;1;1;9;2;2;3;2;2;51;18;58;58;51;1;2;10;2;9998;0;6;1;1;1;1;2;7;6;7;7;1;1;1;7;1;1;1;1;7;1;1;7;1;1;1;7;1;1;7;1;1;0;5;5;2;0;7;7;6;2;0;1;5;0;8;5;6;0;5;5;0;3;4;1;2;2;3;12;2;3;1;1;1;3;1;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;6;0;-4;"";"";9;1;25;4;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;6;3;2;0,41378;0,7069
3492;0;187151;3851;2;8;47;186;5;1;1;52;1;1;1;0;2;3;2;2;1;1;1;1;1;1;2;1;2;1;2;3;2;2;13;1;9;9;997;999;97;10;1;21;0;4;1;1;1;1;4;3;7;1;7;1;1;1;7;1;1;1;1;7;1;1;7;7;1;1;1;1;1;7;1;1;0;6;3;1;0;7;7;5;2;0;2;7;0;0;8;8;5;9;3;0;5;5;1;21;1;3;9;2;2;1;1;1;3;3;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;18;0;0;0;0;22;0;-4;"";"";9;1;25;4;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;21;21;6;3;2;0,41378;0,7069
3492;0;50392;1850;2;8;49;0;3;3;2;54;1;1;1;0;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;3;2;2;51;7;9;9;80;21;2;10;2;9997;0;6;1;1;1;1;1;6;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;6;8;5;5;6;8;4;6;4;6;5;6;6;9;2;6;7;10;0;6;6;5;1;2;5;3;13;1;4;1;1;3;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";3;1;25;5;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;2;2;0,5377;0,87682
3492;0;56658;2044;2;8;49;0;3;3;1;19;1;1;1;0;5;3;5;1;2;1;1;1;1;2;1;1;1;1;1;2;2;4;24;18;998;24;1;998;3;10;3;2;0;6;1;1;1;1;5;4;4;5;7;7;7;7;7;7;1;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;3;5;2;2;2;6;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";3;1;25;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;0;9995;5;13;3;1,33187;2,80421
3492;0;87178;2870;2;8;49;0;1;3;1;71;1;1;1;0;4;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;3;24;8;76;78;54;997;2;10;2;9993;0;8;1;1;1;1;1;5;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;2;1;2;1;1;3;1;1;1;2;1;1;2;5;1;2;0;5;3;0;2;1;1;2;3;3;6;1;2;1;1;2;1;3;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;13;0;-4;"";"";7;1;25;2;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;2;2;4;1;2;0,71806;1,39076
3492;0;92104;2970;2;8;49;0;2;3;2;65;1;1;1;0;1;1;1;1;2;1;2;2;2;2;2;1;1;1;2;4;2;1;77;21;51;25;6;997;1;10;1;21;0;7;1;1;1;1;9;1;5;1;7;1;1;1;1;1;1;1;1;7;1;1;1;1;1;7;7;1;1;1;1;1;0;8;7;9;7;7;7;8;9;0;7;9;7;7;9;0;0;9;9;7;7;6;1;1;1;3;7;4;0;1;2;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;-4;"";"";7;1;25;2;21;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;5;12;3;0,34899;0,75144
3492;0;63200;2233;1;8;49;0;1;3;1;56;1;1;1;0;2;2;99;1;1;1;1;1;1;2;2;1;1;1;2;2;3;4;8;13;3;8;35;48;2;10;2;9998;0;6;1;1;1;1;1;6;3;4;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;7;1;1;4;6;4;5;3;4;4;3;6;4;3;2;0;6;5;4;3;7;4;0;5;4;1;2;9999;3;4;1;3;1;1;3;9;5;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;-4;"";"";3;1;25;5;23;4;1;1;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;9998;2;2;2;3;9;6;2,51884;1,12116
3492;0;9188;342;1;8;49;275;4;2;1;72;1;1;1;0;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;1;55;58;58;7;9;1;9;1;8996;0;4;1;1;1;1;6;4;5;3;7;1;1;1;7;1;1;7;1;7;1;1;1;1;1;1;7;1;1;7;7;1;0;6;7;7;0;5;7;0;5;0;5;5;6;6;7;5;0;7;5;0;0;6;1;1;1;3;7;2;3;1;2;0;0;3;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;16;0;0;0;0;18;0;-4;"";"";3;1;25;5;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8996;1;1;1;5;12;2;0,32319;0,77614
3492;0;25208;924;2;8;49;275;4;2;2;30;1;1;1;0;2;2;1;1;2;1;2;1;1;2;2;2;2;1;2;3;4;4;7;6;22;8;7;6;1;10;1;21;0;1;1;1;1;1;7;2;8;1;1;7;1;7;7;7;1;7;1;7;7;1;7;7;1;1;7;1;1;1;7;7;6;0;6;0;0;0;6;0;6;0;0;6;0;0;6;6;0;6;6;6;0;0;1;21;21;3;10;4;0;2;1;1;4;5;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;21;21;6;4;5;0,68863;0,85201
3492;0;73543;2531;2;9;8;0;1;3;2;80;1;1;1;0;1;1;1;1;2;2;2;2;1;2;1;1;2;2;2;1;2;2;13;21;7;997;999;999;98;5;8996;0;9997;99;1;1;1;1;8;2;99;1;7;7;7;7;7;7;1;7;1;1;7;1;7;7;1;7;7;1;7;7;7;1;0;0;0;0;0;0;98;0;98;98;0;98;0;0;98;0;0;98;0;0;0;98;8;0;9997;3;4;2;9;1;7;0;0;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;0;-4;"";"";4;1;25;6;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;0;9998;3;14;4;2,08882;1,93753
3492;0;15643;587;1;9;8;0;2;3;2;61;1;1;1;0;2;2;2;1;2;2;2;1;2;1;2;1;1;2;2;1;2;4;58;8;3;8;22;55;97;9;9998;0;902;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;1;7;1;1;7;7;7;7;7;7;7;1;7;7;7;7;0;0;0;0;0;0;2;0;1;5;0;0;0;0;0;0;0;3;0;0;0;0;1;902;902;3;5;2;1;5;4;0;0;6;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;19;0;-4;"";"";2;1;25;4;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;902;902;902;5;16;4;1,32369;1,24712
3492;0;16463;624;1;9;8;0;2;3;2;47;1;1;1;0;2;2;3;1;2;2;1;1;1;1;2;1;2;1;2;3;4;4;13;8;997;8;1;997;97;10;1;9998;0;3;1;1;1;1;5;2;2;1;7;7;7;7;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;0;0;0;2;0;3;0;0;4;0;0;0;0;0;4;0;0;0;0;1;9998;9997;3;10;4;0;2;4;0;0;3;12;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;7;1;-4;"";"";3;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9998;1;9998;9998;6;16;5;0,75668;1,11905
3492;0;1428;45;2;9;8;15;5;3;1;64;1;1;1;0;4;5;5;1;2;2;1;2;1;2;1;1;2;2;2;1;5;5;24;18;81;18;81;12;2;10;2;3;0;7;1;1;1;1;1;8;1;7;7;1;1;1;7;7;1;7;1;1;1;1;7;7;1;1;7;1;7;7;7;7;0;4;5;3;0;0;1;0;5;4;4;2;0;0;1;3;0;3;0;0;0;0;1;2;2;3;6;2;3;1;4;0;0;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;4;16;2;0,83504;0,82958
3492;0;26316;968;2;9;8;15;5;3;2;20;1;1;1;0;1;5;4;2;2;2;1;1;1;2;1;1;1;1;1;3;2;4;8;18;58;7;9;18;3;10;3;2;0;10;1;1;1;1;2;7;3;10;7;7;7;7;7;7;1;7;1;7;7;1;7;7;1;1;7;1;7;1;7;7;0;0;0;0;0;0;3;0;4;0;0;1;0;0;4;4;0;4;0;5;0;0;2;0;3;3;4;2;2;2;1;1;8;1;5;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;28;0;0;1;0;33;0;-4;"";"";3;1;25;5;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;0;9997;3;8;4;4,17184;1,4948
3492;0;30243;1120;2;9;8;15;5;3;1;53;1;1;1;0;1;2;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;4;7;1;18;7;997;999;4;7;21;1;0;4;1;1;1;1;3;3;5;1;7;1;1;1;7;1;1;1;1;1;7;1;7;1;1;7;7;1;7;7;1;1;0;4;4;4;0;2;5;5;2;3;0;3;0;3;2;0;0;2;0;0;3;6;1;1;1;3;7;6;0;1;1;1;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;5;0;-4;"";"";2;1;25;4;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;1;1;5;3;2;0,46231;0,81095
3492;0;40382;1478;2;9;8;15;5;3;1;71;1;1;1;0;1;3;2;1;2;1;1;2;1;2;1;1;2;2;2;3;2;4;7;1;51;7;6;18;97;8;9999;0;9999;7;1;1;1;1;6;6;5;5;7;7;7;1;7;7;1;7;1;1;7;1;7;7;7;1;7;1;7;7;7;7;0;0;0;4;0;0;5;0;3;6;0;5;0;0;0;5;0;6;0;0;0;0;1;9999;2;3;11;1;9;1;2;0;0;5;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;5;0;-4;"";"";4;1;25;6;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9999;9999;9999;6;12;3;0,33173;0,77463
3492;0;46770;1726;2;9;8;15;5;3;2;66;1;1;1;0;2;2;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;4;7;51;18;7;13;58;8;10;2;8;0;5;1;1;1;1;6;8;3;1;7;7;1;1;7;7;1;1;1;7;1;1;7;7;1;7;7;1;1;7;7;7;0;0;4;4;0;0;5;2;2;0;3;6;0;0;5;0;0;8;6;0;0;0;1;2;1;3;4;2;1;3;3;0;0;5;3;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;54;1;0;1;0;69;0;-4;"";"";3;1;25;5;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8;2;2;2;3;15;2;2,07995;0,89894
3492;0;49653;1824;2;9;8;15;5;3;1;25;2;2;2;345;2;3;3;2;2;2;2;1;1;1;2;2;1;1;2;1;2;4;9;7;16;7;9;3;1;3;1;2;0;5;1;1;1;1;6;6;4;5;7;7;7;7;7;7;1;1;7;7;7;1;7;7;1;7;7;7;7;7;7;7;0;0;0;0;0;0;4;6;0;0;0;7;0;0;6;0;0;0;0;0;0;0;2;0;1;3;7;3;4;2;1;1;5;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;-4;"";"";3;1;25;5;22;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;2;1;0;9997;5;5;4;0,48709;0,94302
3492;0;54165;1961;2;9;8;15;5;3;1;70;1;1;1;0;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;20;13;18;20;8;7;8;9;2;1;0;9;1;1;1;1;2;7;1;6;1;1;1;1;7;1;1;1;1;1;1;1;7;1;1;7;7;1;1;7;1;1;3;4;2;1;0;4;1;1;2;2;3;2;0;3;3;0;0;4;3;0;2;2;1;2;2;3;4;1;4;1;2;0;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11;0;-4;"";"";3;1;25;5;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;2;2;3;12;2;2,94736;0,77463
3492;0;55273;1996;2;9;8;15;5;3;1;42;1;1;1;0;2;2;2;1;2;2;1;2;1;2;2;1;2;2;2;3;2;9;16;25;997;9;8;21;98;10;901;9998;0;1;1;1;1;1;5;3;4;1;7;1;1;1;7;1;1;7;1;1;1;1;7;7;1;7;7;1;7;7;7;1;0;5;5;5;0;5;5;0;5;5;5;5;0;0;5;0;0;5;0;0;0;5;1;901;901;3;5;6;0;1;1;1;9;3;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";3;1;25;5;25;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;901;9998;901;901;901;5;9;5;1,44306;0,87124
3492;0;178769;3707;2;9;8;15;5;3;1;23;1;1;1;0;4;4;5;2;2;1;1;1;1;2;2;1;1;2;2;3;2;4;57;8;998;1;998;999;97;0;9997;0;9997;7;1;1;1;1;4;2;2;3;7;7;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;7;7;1;7;0;0;4;2;0;0;3;4;1;0;2;5;0;5;5;0;0;6;0;0;4;0;2;0;9997;3;10;4;0;2;1;1;5;2;3;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;29;2;0;0;0;31;0;-4;"";"";9;1;25;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9997;0;9997;6;5;2;0,56225;0,99781
3492;0;180233;3720;2;9;8;15;5;3;2;44;1;1;1;0;5;2;3;2;2;2;1;1;1;2;2;1;2;2;2;3;2;4;3;7;24;3;6;18;8;10;2;3;0;7;1;1;1;1;1;6;2;4;1;1;7;1;7;7;1;1;7;7;7;1;7;7;1;7;7;1;1;7;7;7;3;4;0;2;0;0;1;1;0;0;0;1;0;0;5;0;0;2;3;0;0;0;1;2;2;3;11;4;0;2;1;9;99;3;2;1;0;0;0;42;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;2;0;0;0;0;6;2;0;250;0;1;1;0;300;4;-4;"";"";9;1;25;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;6;99;1;0,66671;0,95713
3492;0;189108;3906;2;9;8;15;5;3;1;54;2;2;2;341;2;2;2;1;2;2;1;1;1;2;1;1;2;2;1;1;4;2;7;11;8;8;7;11;1;10;1;901;0;4;1;1;1;1;8;1;8;1;7;1;1;1;7;1;1;1;1;7;7;1;7;1;1;7;7;1;1;7;1;7;0;6;6;6;0;6;8;6;7;0;0;8;0;6;6;0;0;7;6;0;7;0;1;1;1;3;6;2;3;1;1;1;5;4;12;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;31;1;-4;"";"";9;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;901;1;1;1;4;5;5;1,00914;0,81095
3492;0;777;26;1;9;8;19;7;1;1;59;1;1;1;0;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;4;7;1;9;9;6;999;4;10;8;21;0;3;1;1;1;1;7;4;9;1;7;7;1;1;7;7;1;7;1;1;1;1;7;7;1;7;7;1;7;7;7;1;0;0;6;6;0;0;9;0;8;5;7;8;0;0;6;0;0;5;0;0;0;5;1;21;4;3;7;6;0;1;1;1;4;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;-4;"";"";2;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8;21;8;21;21;5;4;4;0,36719;0,7789
3492;0;1483;48;2;9;8;19;7;1;2;35;2;2;2;343;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;4;7;9;81;7;81;999;97;10;9998;0;5;6;1;1;1;1;5;6;6;4;7;7;7;1;7;7;1;7;1;7;7;1;7;1;7;1;7;1;1;7;7;7;0;0;0;6;0;0;6;0;4;0;0;7;0;6;0;4;0;7;5;0;0;0;1;3;5;3;13;2;2;1;1;1;2;2;3;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;21;0;0;0;0;34;0;-4;"";"";2;1;25;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;8995;3;3;6;2;2;0,611;0,89865
